latitude,longitude,name,address,icon_url,icon_width,icon_height
52.37729051865961,4.909500576878943,"TomTom","De Ruijterkade 154, 1011 AC Amsterdam","https://cpmdemos.blob.core.windows.net/$web/power-apps-images/pin1.svg",64,82
52.31299240460323,4.77248881370922,"Amsterdam Airport Schiphol","Aankomstpassage 1, 1118 AX Schiphol","https://cpmdemos.blob.core.windows.net/$web/power-apps-images/pin2.svg",64,82
